Time_s,ReferenceSignal,UncompensatedResponse,CompensatedResponse,UncompensatedControl,CompensatedControl
0.704,-0.488263632151279,-0.205282401542998,-0.255850538517464,-0.14149061530414,-0.156077837063159
0.705,-0.479497530382044,-0.209657430292645,-0.244135269998842,-0.1349200500447,-0.155846550194623
0.706,-0.488697454163858,-0.202699747519189,-0.256776343761814,-0.142998853322334,-0.168502533195275
0.707,-0.484472535072968,-0.193519581151333,-0.253170556017103,-0.145476476960817,-0.15724466983972
0.708,-0.49040588700027,-0.199367060396116,-0.246360900587034,-0.145519413302077,-0.163907283741306
0.709,-0.482108163834212,-0.205618034029106,-0.251310753257988,-0.138245064902553,-0.162806605170537
0.71,-0.473981361860264,-0.21263593176981,-0.246539164338066,-0.130672715045227,-0.152702071109707
0.711,-0.484976376829009,-0.217028451998944,-0.243198482072331,-0.133973962415033,-0.164378696264597
0.712,-0.502408408792257,-0.220201900734887,-0.232397520753683,-0.141103254028685,-0.179869891363529
0.713,-0.48352638133859,-0.221491866634481,-0.23628044205712,-0.131017257352055,-0.17402770948756
0.714,-0.491244400267553,-0.222032483240047,-0.243721060081389,-0.134605958513753,-0.176476835135335
0.715,-0.479688495791012,-0.223103732345842,-0.261877369504939,-0.128292381722585,-0.163000592433325
0.716,-0.490595760217178,-0.233762232471061,-0.26730128850685,-0.128416763873058,-0.158197002442855
0.717,-0.495200612149024,-0.223470038762764,-0.264884324709119,-0.13586528669313,-0.15864104902581
0.718,-0.499287321314049,-0.224808260561544,-0.264469655432447,-0.137239530376252,-0.161488397045021
0.719,-0.480181645797018,-0.229236566231316,-0.25562318198188,-0.125472539782851,-0.149739354194919
0.72,-0.493428883516524,-0.239165375623553,-0.263854272247316,-0.127131753946486,-0.164498375150555
0.721,-0.489928196943224,-0.253806112207332,-0.265532929923464,-0.118061042367946,-0.155692789362053
0.722,-0.496327792531121,-0.260306667736355,-0.283868029975925,-0.118010562397383,-0.160210292607798
0.723,-0.498541829108922,-0.246355565673566,-0.291894778438204,-0.126093131717678,-0.149937350614734
0.724,-0.494947350470034,-0.24749443076096,-0.29343695443823,-0.123726459854537,-0.141458060416729
0.725,-0.498432299784887,-0.253518649248612,-0.288338774721746,-0.122456825268137,-0.142885160853301
0.726,-0.500804697491457,-0.252892928808954,-0.29482358196913,-0.123955884341252,-0.147095825167893
0.727,-0.505364288560387,-0.243416709108838,-0.31009039281933,-0.130973789725774,-0.146719691730584
0.728,-0.494865201173621,-0.237324423864181,-0.320323408778407,-0.12877038865472,-0.128748605996784
0.729,-0.496880276745206,-0.233169659958313,-0.314863938425041,-0.131855308393447,-0.12341259922441
0.73,-0.484022012629483,-0.238819567992558,-0.323710307413286,-0.122601222318463,-0.118727555115998
0.731,-0.477008180280245,-0.242550763605334,-0.321540878794929,-0.117228708337456,-0.107139433655489
0.732,-0.501566696451539,-0.235360266645945,-0.325151019458276,-0.133103214902797,-0.124738409077901
0.733,-0.497399628739611,-0.243219028280192,-0.318567143262616,-0.12709030022971,-0.11980672911312
0.734,-0.491188276826359,-0.243895846084321,-0.302546473689328,-0.123646215371019,-0.11968284483985
0.735,-0.492849555468163,-0.237026804148831,-0.29963918176181,-0.127911375659666,-0.132426424420744
0.736,-0.519575314294167,-0.234167075255749,-0.297838597326506,-0.142704119519209,-0.153394006197999
0.737,-0.504054997348739,-0.236434860728649,-0.309102172407728,-0.133810068310045,-0.143700122741272
0.738,-0.500939210769025,-0.240766597517285,-0.299995012721973,-0.13008630662587,-0.133821127026551
0.739,-0.508959085180408,-0.237512794634387,-0.301947217496669,-0.135723145273011,-0.146292146916031
0.74,-0.513061372364438,-0.231673181295975,-0.29427878376619,-0.140694095534231,-0.146873749058489
0.741,-0.515553334336362,-0.235501649424237,-0.291077011749214,-0.140025842456062,-0.15431910776803
0.742,-0.493450842565983,-0.238810545292247,-0.295224677575611,-0.127320148636868,-0.140678671860614
0.743,-0.509318938613299,-0.238804367654998,-0.300196076845436,-0.135257285479151,-0.149710206933978
0.744,-0.51122629090252,-0.252161034835886,-0.295100340383818,-0.129532628033317,-0.14830002836636
0.745,-0.505926705073584,-0.258210922317033,-0.296702227393541,-0.123857891378276,-0.147891010908523
0.746,-0.486758984601139,-0.250640262521588,-0.304706379015576,-0.118059361039776,-0.133123834376754
0.747,-0.490580062236655,-0.248446796319149,-0.295446690497695,-0.121066632958753,-0.130489022605828
0.748,-0.500817395608253,-0.243780301894839,-0.289126316490602,-0.128518546856707,-0.145030801107279
0.749,-0.5010993782777,-0.239381963384668,-0.274051265868134,-0.130858707446516,-0.149798230705368
0.75,-0.494104269880877,-0.228372574211703,-0.290563317366202,-0.132865847834587,-0.155263074022731
0.751,-0.515897830976804,-0.219633439894363,-0.283526565510864,-0.14813219554122,-0.160289688604271
0.752,-0.510291290545218,-0.225056632800484,-0.290183254258857,-0.142617328872367,-0.159875974060442
0.753,-0.505464568502151,-0.231770971418727,-0.287401056051718,-0.136846798541712,-0.152391008137399
0.754,-0.513223361953833,-0.248151381563049,-0.266815157158813,-0.132535990195392,-0.159684798904943
0.755,-0.504245747960601,-0.254746542887383,-0.267479885263666,-0.124749602536609,-0.166267150889882
0.756,-0.486580373193353,-0.2635844018175,-0.263985305118912,-0.111497985687927,-0.152053519291848
0.757,-0.497762088035696,-0.263447085099558,-0.268577441489225,-0.117157501468069,-0.162859347539567
0.758,-0.503223287287399,-0.269225912076968,-0.278643015293009,-0.116998687605216,-0.164283420837832
0.759,-0.478642396810772,-0.264590141947952,-0.279637259553843,-0.10702612743141,-0.139532534231376
0.76,-0.507547920169463,-0.261561404395264,-0.280686552229053,-0.122993257887099,-0.159064769439068
0.761,-0.512196640766501,-0.252867207995169,-0.289507814581372,-0.129664716385666,-0.161120681255429
0.762,-0.495402277397255,-0.237095367696363,-0.293834433584239,-0.129153454850446,-0.144399164744933
0.763,-0.49457838070966,-0.23330989317488,-0.286832974484905,-0.13063424376739,-0.14033363264829
0.764,-0.514849699044573,-0.228470486629085,-0.290365073118667,-0.143189606207744,-0.159284509936465
0.765,-0.500368098565646,-0.225007848211887,-0.277706216727692,-0.137680125176879,-0.14682065003149
0.766,-0.494009931451989,-0.208372650166496,-0.267002466989577,-0.142818640642746,-0.151796461664143
0.767,-0.489376153802284,-0.206230303261779,-0.262377985655099,-0.141572925270253,-0.155863398898456
0.768,-0.490307644772902,-0.199252571428136,-0.253167952913062,-0.145527536672383,-0.15862336022772
0.769,-0.502981681535575,-0.202341424344967,-0.271385612712408,-0.150320128595304,-0.173314255001087
0.77,-0.508704841808129,-0.199311456820344,-0.278669774296362,-0.154696692493893,-0.164812252433347
0.771,-0.496980351345757,-0.193438221247769,-0.282326193156458,-0.151771065048994,-0.151413432237018
0.772,-0.499693861233369,-0.211065362844123,-0.279323617198772,-0.144314249194623,-0.15090360486253
0.773,-0.481825866206612,-0.213338728935184,-0.274761685174817,-0.134243568635714,-0.140898717936441
0.774,-0.494616182897902,-0.204089939544148,-0.267934935025035,-0.145263121676877,-0.152403783332885
0.775,-0.499910218372989,-0.216758468836668,-0.276110826239987,-0.141575874768161,-0.160218619557284
0.776,-0.486237456642492,-0.21646601857989,-0.276872566031676,-0.134885719031301,-0.146150768168239
0.777,-0.492906181682245,-0.208061870975432,-0.265622531741996,-0.142422155353406,-0.149587185632308
0.778,-0.496857181761498,-0.211814768143941,-0.262752521035569,-0.142521206808779,-0.159755620630873
0.779,-0.481099184499243,-0.213989451880519,-0.257155008073818,-0.133554866309362,-0.152296194085762
0.78,-0.479366969401657,-0.215882029916722,-0.267104991682635,-0.131742469742467,-0.153505726147543
0.781,-0.489555047860398,-0.210861026921734,-0.266662952076626,-0.139347010469332,-0.153867970901689
0.782,-0.496038974472286,-0.205145139749919,-0.261475620642883,-0.145446917361183,-0.159821680533619
0.783,-0.487730554358168,-0.221568382618139,-0.242523338935602,-0.133081085870014,-0.157735533504801
0.784,-0.475855459376768,-0.224859404894676,-0.248199518920907,-0.125498027241046,-0.160784953997416
0.785,-0.494374991307608,-0.22837635602141,-0.241994172423317,-0.132999317643099,-0.170800531002431
0.786,-0.497772188802026,-0.226273336338043,-0.237491766201696,-0.135749426231991,-0.17698105330978
0.787,-0.462960582535998,-0.2292454130975,-0.241405334363797,-0.116857584719249,-0.155341297875572
0.788,-0.506301747279251,-0.232505079453713,-0.253468349457993,-0.136898333912769,-0.182886802606748
0.789,-0.479560764366445,-0.243592652584466,-0.261547724967743,-0.117984055890989,-0.155143825057687
0.79,-0.485628734331374,-0.256897498563748,-0.256066064714811,-0.114365617883813,-0.154576134427927
0.791,-0.484285734455777,-0.268930289375166,-0.267339567163761,-0.107677722540306,-0.158187282026742
0.792,-0.497294504650864,-0.260479062367241,-0.270658275699173,-0.118407721141811,-0.159813790215169
0.793,-0.466152503272517,-0.266215337494816,-0.251998394102835,-0.0999685828888507,-0.136472797435522
0.794,-0.486058142205906,-0.262480702860894,-0.26720600905143,-0.111788719672506,-0.162072716391291
0.795,-0.479015414061491,-0.265055845646811,-0.270086990667903,-0.10697978420734,-0.146483337299928
0.796,-0.475090826215669,-0.261556457131097,-0.289681407479698,-0.106767184542286,-0.142758497603539
0.797,-0.472976743050769,-0.25246076601963,-0.281547685075212,-0.110257988515569,-0.127988720612955
0.798,-0.463244598950595,-0.259495538683444,-0.286354001293927,-0.101874530133576,-0.125916060580519
0.799,-0.475721801290477,-0.266814683359054,-0.264615967676191,-0.104453558965711,-0.131946474037185
0.8,-0.481600917245173,-0.272340239879848,-0.266634316378899,-0.104630338682663,-0.150469215963554
0.801,-0.450224888191153,-0.269906133395648,-0.278407507036741,-0.0901593773977522,-0.127136495816858
0.802,-0.466782366898943,-0.263269134679587,-0.276418033805241,-0.101756616109678,-0.13048100079352
0.803,-0.478187747047225,-0.269477019733273,-0.28393625242238,-0.104355363656976,-0.139930522657042
0.804,-0.485648974831441,-0.303321525249277,-0.281471519717997,-0.0911637247910821,-0.139938178224666
0.805,-0.453106611515082,-0.293657295929833,-0.286236142077739,-0.0797246577926246,-0.11813022459135
0.806,-0.475736587355059,-0.279889091121067,-0.309677478889545,-0.0979237481169957,-0.130381491881973
0.807,-0.463799731133088,-0.274506213612722,-0.312982610489357,-0.0946467587601829,-0.107851905155617
0.808,-0.467627538216836,-0.277184707560276,-0.317554270451985,-0.0952214153282801,-0.106482951085977
0.809,-0.470176884795034,-0.274541400073392,-0.320352589122883,-0.0978177423608207,-0.107079261821411
0.81,-0.461483890573391,-0.271228754902126,-0.312161731148319,-0.0951275678356324,-0.0991671217443009
0.811,-0.47953172679965,-0.255124613041884,-0.300356741207436,-0.112203556878883,-0.117017867053609
0.812,-0.466543721315707,-0.251754134374736,-0.299925411672506,-0.107394793470486,-0.115685312961823
0.813,-0.460239998028392,-0.24401635456982,-0.294064831756745,-0.108111821729286,-0.113124034311969
0.814,-0.461302521556437,-0.251015871183022,-0.300340155388289,-0.105143325186708,-0.116058682725419
0.815,-0.452242250971784,-0.242141666741299,-0.306857944331749,-0.105050292115242,-0.106578478514859
0.816,-0.449181118338488,-0.236926877449085,-0.301083942759438,-0.106127120444702,-0.100341143600394
0.817,-0.451764796718386,-0.242161568457605,-0.295557319867129,-0.10480161413039,-0.106987665572637
0.818,-0.472227753524831,-0.247541423488794,-0.300462140055626,-0.112343165018019,-0.125134097717046
0.819,-0.463259297703091,-0.250399608950451,-0.298982600856,-0.10642984437632,-0.115183078284597
0.82,-0.450976686592165,-0.242880885182691,-0.303563397972798,-0.104047900704737,-0.106330339674433
0.821,-0.439876411319173,-0.23822798711856,-0.305289920911411,-0.100824212100306,-0.0970703379548218
0.822,-0.441403080935161,-0.226126414362237,-0.296704561549654,-0.107638333286462,-0.0967641973139914
0.823,-0.43812593449346,-0.222181360958264,-0.302291214021939,-0.107972286767598,-0.0995592188545554
0.824,-0.456410085526876,-0.228302124840191,-0.300258582184992,-0.114053980343343,-0.108634107782138
0.825,-0.446278138198622,-0.218445248139034,-0.289549595723149,-0.113916445029794,-0.104357626665118
0.826,-0.445344110169692,-0.220811035070286,-0.296632138503626,-0.112266537549703,-0.110020511613213
0.827,-0.451619140171413,-0.209910678756516,-0.286336602959382,-0.120854230707449,-0.111202000161896
0.828,-0.462944455462675,-0.215506949694365,-0.280029575644848,-0.123718752884155,-0.126083415228684
0.829,-0.420292107996521,-0.210357594340523,-0.274066031423454,-0.104967256827999,-0.100390452888239
0.83,-0.444791089618585,-0.210848296448307,-0.258701605953143,-0.116971396585139,-0.122044555632409
0.831,-0.446527899452375,-0.213912383760749,-0.264681465220589,-0.116307757845813,-0.132304712156301
0.832,-0.442674278171949,-0.211950042494138,-0.279648993584636,-0.115362117838906,-0.1257108821824
0.833,-0.412164957514759,-0.217930035794275,-0.28043111421922,-0.0971174608602421,-0.0945501057372693
0.834,-0.429769984571824,-0.212250340033447,-0.260188548484408,-0.108759822269188,-0.106155719830564
0.835,-0.425489267278866,-0.203965916031365,-0.274346747618957,-0.11076167562375,-0.117286061469852
0.836,-0.412892821950073,-0.212179331326191,-0.269894153704543,-0.100356745311941,-0.0994500114557897
0.837,-0.434003812090801,-0.208758167307281,-0.273160911478069,-0.11262282239176,-0.116750041426116
0.838,-0.422888347517099,-0.219760559766433,-0.27200276164824,-0.101563893875333,-0.105576111214794
0.839,-0.440794089053779,-0.206024305960616,-0.270942504147683,-0.117384891546582,-0.119548755454026
0.84,-0.430647699395519,-0.219138351664634,-0.258931508677263,-0.105754673865442,-0.113746077804245
0.841,-0.411767915377331,-0.209201739622607,-0.241913145922565,-0.101283087877362,-0.109155977587762
0.842,-0.408655854892638,-0.198177002706624,-0.231031783649774,-0.105239426093007,-0.11834078544742
0.843,-0.421064503345453,-0.198807060325309,-0.224210334169055,-0.111128721510072,-0.134092000875987
0.844,-0.418434807221833,-0.202774127338454,-0.216872960371613,-0.107830339941689,-0.136189692110204
0.845,-0.41202387048031,-0.206301852735169,-0.213264100765357,-0.102861008872571,-0.136878920261974
0.846,-0.418162479713282,-0.20611613304921,-0.207375475906758,-0.106023173332036,-0.143201838361101
0.847,-0.411848038041894,-0.199753963847608,-0.209827299752915,-0.106047037097143,-0.142627337926624
0.848,-0.402493783807113,-0.194157253900404,-0.204134616932573,-0.104168264953355,-0.133448164559339
0.849,-0.413978264789757,-0.199990158733934,-0.212500518576393,-0.106994053027912,-0.147002902823758
0.85,-0.416456070449452,-0.212068489795601,-0.207757744681335,-0.102193790326925,-0.141710668456079
0.851,-0.402616635966886,-0.207400420149871,-0.20366618051578,-0.0976081079085077,-0.134496692632239
0.852,-0.396908315210708,-0.204852259598683,-0.195724556403192,-0.0960280278060124,-0.133669682227508
0.853,-0.411985314172746,-0.211769083212521,-0.196767012273907,-0.100108115480112,-0.151604445993797
0.854,-0.402680743828022,-0.209615960625719,-0.189027074500371,-0.0965323916011511,-0.143618873770408
0.855,-0.402188774342545,-0.209885134943936,-0.176626746893743,-0.0961518196993046,-0.147687430766804
0.856,-0.387902434908708,-0.194905458478974,-0.188065085804163,-0.0964984882148671,-0.147146826863878
0.857,-0.389160442855698,-0.197185423188337,-0.185562042474323,-0.0959875098336806,-0.139244677534964
0.858,-0.381557441426064,-0.185402632839527,-0.18792255212842,-0.0980774042932686,-0.136339508237718
0.859,-0.365761036641498,-0.18139195462615,-0.199184454710254,-0.0921845410076738,-0.122772578040037
0.86,-0.374020973406231,-0.19914022968994,-0.192989478981938,-0.0874403718581452,-0.121437255107093
0.861,-0.380407180767456,-0.199844324330451,-0.185549211047335,-0.0902814282185026,-0.130344088297378
0.862,-0.381312844313347,-0.210772186059036,-0.192964951907291,-0.0852703291271557,-0.135321609231317
0.863,-0.397477984613777,-0.21887702847242,-0.197079424014592,-0.0893004780706782,-0.140639284724743
0.864,-0.360207856038881,-0.222574092684939,-0.20694518328094,-0.0688168816769713,-0.111667353750108
0.865,-0.375557129691246,-0.22284400296118,-0.205788653050365,-0.0763565633650329,-0.115790138469573
0.866,-0.36567238321447,-0.221969415651523,-0.203862219151196,-0.0718514837814733,-0.109218007821867
0.867,-0.375695482288588,-0.221378079247973,-0.213393358092214,-0.0771587015203079,-0.117556636896656
0.868,-0.365695932206792,-0.219081622724142,-0.21578732094209,-0.073307154741325,-0.104819452350818
0.869,-0.364091832161765,-0.226333352331991,-0.206827848302486,-0.0688792399148871,-0.101192838616141
0.87,-0.367052636100729,-0.237590067253293,-0.22352608642804,-0.064731284423718,-0.109591469590346
0.871,-0.344918471369282,-0.238763197230158,-0.231051596219046,-0.053077637069562,-0.0834515149478486
0.872,-0.378537651402291,-0.236334043083138,-0.235988931868479,-0.0711018041595763,-0.102024598392366
0.873,-0.358893856732412,-0.233156533081889,-0.242229884328446,-0.0628686618252612,-0.0837815787407628
0.874,-0.353994825803061,-0.236225975716115,-0.258411172258721,-0.058884425043473,-0.0767276956146158
0.875,-0.349845951360183,-0.216685747032216,-0.246149781531108,-0.0665801021639834,-0.0627660617803146
0.876,-0.341654909407808,-0.206438245187957,-0.253197023669378,-0.0676083321099258,-0.0652407697951025
0.877,-0.352341422179975,-0.199719328355148,-0.260243835907529,-0.0763110469124136,-0.0685537858554996
0.878,-0.345633773150406,-0.205946885245235,-0.259186430742071,-0.0698434439525856,-0.059356377520989
0.879,-0.363287753317916,-0.217967910118304,-0.255126948901435,-0.0726599215998062,-0.0733279085042682
0.88,-0.336210752599318,-0.221267980296067,-0.262282709626681,-0.0574713861516253,-0.0571691192845411
0.881,-0.344407728036723,-0.223243015719755,-0.257504931183014,-0.0605823561584838,-0.0575409297435987
0.882,-0.327963674465771,-0.232917143446035,-0.264696308675484,-0.0475232655098684,-0.0488809876740628
0.883,-0.355920958218898,-0.236019601968831,-0.270854196737621,-0.0599506781250332,-0.0633017489444603
0.884,-0.338042452712618,-0.243613054471908,-0.261360238032084,-0.047214699120355,-0.0486236820719507
0.885,-0.331029993568133,-0.236115118481985,-0.261702454883988,-0.0474574375430743,-0.0497664575718477
0.886,-0.311291375083648,-0.237686325040262,-0.257767475294457,-0.0368025250216932,-0.0361616698543104
0.887,-0.325264288404104,-0.231171250581788,-0.259275732284772,-0.0470465189111582,-0.0480066849270417
0.888,-0.310791829441291,-0.233347958635914,-0.264156497534763,-0.0387219354026884,-0.0377241017335979
0.889,-0.321495810691933,-0.235830206626846,-0.253424487882343,-0.042832802032544,-0.0422068416901527
0.89,-0.318993686029285,-0.223358652742016,-0.253678967693913,-0.0478175166436345,-0.0470455305843646
0.891,-0.334987518714181,-0.219240331543228,-0.26698356817952,-0.0578735935854766,-0.059822979630428
0.892,-0.305000381510051,-0.22651562641575,-0.259433086671813,-0.0392423775471503,-0.028720070773097
0.893,-0.319686371162216,-0.22178167411597,-0.248201892032011,-0.0489523485231229,-0.0452549417711571
0.894,-0.297945708735848,-0.202368916400409,-0.237520907230969,-0.0477883961677195,-0.0379946794695788
0.895,-0.294391904605404,-0.191301095859569,-0.241172199900835,-0.0515454043729175,-0.0435613224150604
0.896,-0.300639247220921,-0.191238233576524,-0.241016658351524,-0.0547005068221987,-0.0453350702444667
0.897,-0.300994717401757,-0.186833289262919,-0.231900729236859,-0.0570807140694192,-0.0454655957376206
0.898,-0.293895301539113,-0.190186779723226,-0.229588291427831,-0.0518542609079434,-0.0471879977471062
0.899,-0.286490776070828,-0.178831070234878,-0.229216510514423,-0.0538298529179752,-0.0426099771431443
0.9,-0.304627016607649,-0.171452255911218,-0.229990891981163,-0.0665873803482153,-0.056635776375427
0.901,-0.288802093943893,-0.180882512214732,-0.208083804021751,-0.0539597908645805,-0.0450172939624589
0.902,-0.301337357336487,-0.179660225331027,-0.202912149279991,-0.0608385660027302,-0.0689732685808816
0.903,-0.286269055596007,-0.166763201406113,-0.201228761115415,-0.059752927094947,-0.0609061742428117
0.904,-0.301811262434224,-0.161734312265546,-0.205055489500788,-0.0700384750843389,-0.0738911277217117
0.905,-0.291037472132337,-0.162311316072712,-0.193867851521355,-0.0643630780298123,-0.0637223940830472
0.906,-0.279450278943995,-0.172023614192438,-0.20783727780894,-0.0537133323757789,-0.063979440341575
0.907,-0.276374773795207,-0.179663142959504,-0.227389625026921,-0.0483558154178515,-0.0517223481068746
0.908,-0.26560106600947,-0.175517250323408,-0.233877674483483,-0.0450419078430312,-0.0318380463100354
0.909,-0.279436724027785,-0.171805018015493,-0.238205964864441,-0.0538158530061462,-0.0368983783829681
0.91,-0.267752605096662,-0.175968180789267,-0.238633906445334,-0.0458922121536974,-0.0255104974363607
0.911,-0.269171344174636,-0.162297161720954,-0.228533526795283,-0.0534370912268408,-0.0253623026411912
0.912,-0.258724463715762,-0.14700240408837,-0.222268392457755,-0.0558610298136959,-0.0268652842501795
0.913,-0.253324948189822,-0.145101740156433,-0.228124856509426,-0.0541116040166945,-0.026153499061114
0.914,-0.2553292727581,-0.141667779975596,-0.207899383610145,-0.0568307463912518,-0.0241396305426753
0.915,-0.252920612976265,-0.14317427900523,-0.207287778290176,-0.0548731669855175,-0.0355608813054152
0.916,-0.255464159636134,-0.14103416582583,-0.199422908767718,-0.0572149969051516,-0.0376301578085117
0.917,-0.241770121836907,-0.132638995643681,-0.19299776233658,-0.0545655630966132,-0.0332775216777307
0.918,-0.248337600292885,-0.136609200712141,-0.188369521280055,-0.0558641997903721,-0.0420417157586327
0.919,-0.244001511415039,-0.131116990239141,-0.18592089644185,-0.0564422605879487,-0.0423979035887799
0.92,-0.239367903412368,-0.133077561277908,-0.180121631692262,-0.0531451710672298,-0.0398466578930107
0.921,-0.25452041350472,-0.126558549993959,-0.170696032267829,-0.0639809317553801,-0.0550970632349265
0.922,-0.230476195731068,-0.123122100031322,-0.161840418149865,-0.053677047849873,-0.042943222510321
0.923,-0.229820225191667,-0.123868923218408,-0.15389210976086,-0.0529756509866298,-0.0489268052630135
0.924,-0.231805207504638,-0.130811433399129,-0.14827815131974,-0.0504968870527546,-0.0547438485402785
0.925,-0.257266670370694,-0.116479509401592,-0.150611598834098,-0.0703935804845509,-0.0769898810013152
0.926,-0.236531462240517,-0.109778952463533,-0.145274935811006,-0.0633762548884921,-0.0609027704425504
0.927,-0.204073090541931,-0.103331187082459,-0.142082155313017,-0.0503709517297359,-0.0425600213381553
0.928,-0.213051437035464,-0.104300707800303,-0.126014390594477,-0.0543753646175801,-0.0523051003059264
0.929,-0.219959201864034,-0.0968940457803919,-0.130966460376373,-0.0615325780418209,-0.0675106586219455
0.93,-0.21636025112918,-0.09565361134163,-0.125580197366513,-0.060353319893775,-0.062453826621337
0.931,-0.20777691107212,-0.0991132231596194,-0.127496485353225,-0.0543318439562501,-0.0600453619287429
0.932,-0.191938680714163,-0.100194140434322,-0.125152355467087,-0.0458722701399207,-0.0475806949672273
0.933,-0.220957864158688,-0.109103263586333,-0.11806475426191,-0.0559273002861777,-0.0695041755551738
0.934,-0.207496900235321,-0.120189618959571,-0.10519522316871,-0.0436536406378753,-0.0649403162028027
